BitQuan-main-19/COMPLETE_SUCCESS_REPORT_TH.md:238:16: unwrap(): 📅 Day 1-2: แก้ unwrap() ใน wallet + node
BitQuan-main-19/COMPLETE_SUCCESS_REPORT_TH.md:242:16: unwrap(): 📅 Day 3-4: แก้ unwrap() ใน consensus + mempool
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:28:24: unwrap(): - ⚠️ Reduce production unwrap() usage (358 → target <50)
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:206:14: unwrap(): - ⚠️ **358** unwrap() calls outside tests
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:207:13: panic!(...): - ⚠️ **11** panic!() calls outside tests
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:323:13: unwrap(): 1. **Reduce unwrap() usage in critical paths**
BitQuan-main-19/SECURITY_AUDIT_REPORT.md:405:11: unwrap(): 1. Reduce unwrap() usage (critical)
BitQuan-main-19/MAINNET_READINESS_REPORT.md:19:20: unwrap(): - **Current:** 344 unwrap() in production code
BitQuan-main-19/SECURITY_SUMMARY_TH.md:79:16: unwrap(): **ปัญหา:** มี `unwrap()` เยอะ (358 จุด) ที่อาจทำให้ panic
BitQuan-main-19/SECURITY_SUMMARY_TH.md:86:19: unwrap(): **วิธีแก้:** แปลง unwrap() เป็น proper error handling
BitQuan-main-19/SECURITY_SUMMARY_TH.md:165:11: unwrap(): - [ ] แก้ unwrap() ใน critical paths (1-2 สัปดาห์)
BitQuan-main-19/SECURITY_SUMMARY_TH.md:191:14: unwrap(): ⚠️ **ต้องแก้ unwrap() ก่อน**
BitQuan-main-19/SECURITY_SUMMARY_TH.md:193:7: unwrap(): 1. ลด unwrap() จาก 358 → <50 จุด
BitQuan-main-19/SECURITY_SUMMARY_TH.md:200:22: unwrap(): สัปดาห์ที่ 1-2:  แก้ unwrap() ใน critical paths
BitQuan-main-19/SECURITY_SUMMARY_TH.md:258:15: unwrap(): 2. ⚠️ ต้องแก้ unwrap() ก่อน mainnet (2-3 สัปดาห์)
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:159:27: unwrap(): Eliminate all production `unwrap()`, `expect()`, and `panic!()` calls in BitQuan's critical paths.
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:159:39: expect(...): Eliminate all production `unwrap()`, `expect()`, and `panic!()` calls in BitQuan's critical paths.
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:159:55: panic!(...): Eliminate all production `unwrap()`, `expect()`, and `panic!()` calls in BitQuan's critical paths.
BitQuan-main-19/PHASE7_AND_P0_COMPLETE.md:196:37: expect(...): getrandom::getrandom(&mut salt).expect("OS RNG failure");  // ❌ Panics!
BitQuan-main-19/crates/network/src/sync.rs:282:9: assert_eq/ne!(...): assert_eq!(progress.blocks_behind, 25);
BitQuan-main-19/crates/network/src/sync.rs:283:9: assert_eq/ne!(...): assert_eq!(progress.progress, 75.0);
BitQuan-main-19/crates/network/src/peer.rs:551:14: unwrap(): .unwrap()
BitQuan-main-19/crates/network/src/peer.rs:653:9: assert_eq/ne!(...): assert_eq!(pm.peer_count(), 0);
BitQuan-main-19/crates/network/src/peer.rs:654:9: assert_eq/ne!(...): assert_eq!(pm.max_peers, 10);
BitQuan-main-19/crates/network/src/peer.rs:661:46: unwrap(): assert_eq!(*pm.current_height.lock().unwrap(), 42);
BitQuan-main-19/crates/network/src/peer.rs:661:9: assert_eq/ne!(...): assert_eq!(*pm.current_height.lock().unwrap(), 42);
BitQuan-main-19/crates/network/src/peer.rs:667:9: assert_eq/ne!(...): assert_eq!(state, PeerState::Connected);
BitQuan-main-19/crates/network/src/peer.rs:670:9: assert_eq/ne!(...): assert_eq!(state, PeerState::Ready);
BitQuan-main-19/crates/network/src/peer.rs:676:57: unwrap(): let listener = TcpListener::bind("127.0.0.1:0").unwrap();
BitQuan-main-19/crates/network/src/peer.rs:677:42: unwrap(): let addr = listener.local_addr().unwrap();
BitQuan-main-19/crates/network/src/peer.rs:685:47: unwrap(): let stream = TcpStream::connect(addr).unwrap();
BitQuan-main-19/crates/network/src/peer.rs:686:48: unwrap(): let mut peer = Peer::new(stream, addr).unwrap();
BitQuan-main-19/crates/network/src/peer.rs:688:9: assert_eq/ne!(...): assert_eq!(peer.ban_score, 0);
BitQuan-main-19/crates/network/src/peer.rs:689:9: assert!(...): assert!(!peer.should_ban());
BitQuan-main-19/crates/network/src/peer.rs:691:9: assert!(...): assert!(!peer.add_ban_score(50));
BitQuan-main-19/crates/network/src/peer.rs:692:9: assert_eq/ne!(...): assert_eq!(peer.ban_score, 50);
BitQuan-main-19/crates/network/src/peer.rs:693:9: assert!(...): assert!(!peer.should_ban());
BitQuan-main-19/crates/network/src/peer.rs:695:9: assert!(...): assert!(peer.add_ban_score(60));
BitQuan-main-19/crates/network/src/peer.rs:696:9: assert_eq/ne!(...): assert_eq!(peer.ban_score, 110);
BitQuan-main-19/crates/network/src/peer.rs:697:9: assert!(...): assert!(peer.should_ban());
BitQuan-main-19/crates/network/src/propagation.rs:31:48: expect(...): let mut seen = self.seen_blocks.lock().expect("propagation lock poisoned");
BitQuan-main-19/crates/network/src/propagation.rs:43:45: expect(...): let mut seen = self.seen_txs.lock().expect("propagation lock poisoned");
BitQuan-main-19/crates/network/src/propagation.rs:56:14: expect(...): .expect("propagation lock poisoned")
BitQuan-main-19/crates/network/src/propagation.rs:64:14: expect(...): .expect("propagation lock poisoned")
BitQuan-main-19/crates/network/src/propagation.rs:129:43: expect(...): let mut stats = self.stats.lock().expect("propagation lock poisoned");
BitQuan-main-19/crates/network/src/propagation.rs:136:43: expect(...): let mut stats = self.stats.lock().expect("propagation lock poisoned");
BitQuan-main-19/crates/network/src/propagation.rs:150:43: expect(...): let mut stats = self.stats.lock().expect("propagation lock poisoned");
BitQuan-main-19/crates/network/src/propagation.rs:157:43: expect(...): let mut stats = self.stats.lock().expect("propagation lock poisoned");
BitQuan-main-19/crates/network/src/propagation.rs:170:14: expect(...): .expect("propagation lock poisoned")
BitQuan-main-19/crates/network/src/propagation.rs:176:28: expect(...): *self.stats.lock().expect("propagation lock poisoned") = PropagationStats::default();
BitQuan-main-19/crates/network/src/propagation.rs:221:9: assert!(...): assert!(filter.mark_block_seen(hash));
BitQuan-main-19/crates/network/src/propagation.rs:224:9: assert!(...): assert!(!filter.mark_block_seen(hash));
BitQuan-main-19/crates/network/src/propagation.rs:239:9: assert!(...): assert!(filter.mark_block_seen(new_hash));
BitQuan-main-19/crates/network/src/propagation.rs:249:9: assert!(...): assert!(propagator.mark_block_received(hash1));
BitQuan-main-19/crates/network/src/propagation.rs:250:9: assert!(...): assert!(propagator.mark_block_received(hash2));
BitQuan-main-19/crates/network/src/propagation.rs:251:9: assert!(...): assert!(!propagator.mark_block_received(hash1)); // Duplicate
BitQuan-main-19/crates/network/src/propagation.rs:254:9: assert_eq/ne!(...): assert_eq!(stats.blocks_received, 2);
BitQuan-main-19/crates/network/src/propagation.rs:255:9: assert_eq/ne!(...): assert_eq!(stats.blocks_rejected, 1);
BitQuan-main-19/crates/network/src/propagation.rs:267:17: assert_eq/ne!(...): assert_eq!(inventory.len(), 1);
BitQuan-main-19/crates/network/src/propagation.rs:268:17: assert_eq/ne!(...): assert_eq!(inventory[0].hash, hash);
BitQuan-main-19/crates/network/src/propagation.rs:269:17: assert_eq/ne!(...): assert_eq!(inventory[0].inv_type, InvType::Block);
BitQuan-main-19/crates/network/src/propagation.rs:271:18: panic!(...): _ => panic!("Expected Inv message"),
BitQuan-main-19/crates/network/src/propagation.rs:281:9: assert!(...): assert!(propagator.should_propagate_block(hash));
BitQuan-main-19/crates/network/src/propagation.rs:287:9: assert!(...): assert!(!propagator.should_propagate_block(hash));
BitQuan-main-19/crates/network/src/relay.rs:34:51: expect(...): let mut announced = self.announced.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:47:47: expect(...): let announced = self.announced.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:53:57: expect(...): let mut requests = self.pending_requests.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:59:57: expect(...): let mut requests = self.pending_requests.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:65:53: expect(...): let requests = self.pending_requests.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:74:47: expect(...): let mut relayed = self.relayed.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:86:43: expect(...): let relayed = self.relayed.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:94:51: expect(...): let mut announced = self.announced.lock().expect("relay lock poisoned");
BitQuan-main-19/crates/network/src/relay.rs:216:9: assert!(...): assert!(manager.has_announced(&hash));
BitQuan-main-19/crates/network/src/relay.rs:219:9: assert!(...): assert!(manager.was_relayed(&hash));
BitQuan-main-19/crates/network/src/relay.rs:238:9: assert!(...): assert!(policy.should_relay(&tx));
BitQuan-main-19/crates/network/src/relay.rs:248:17: assert_eq/ne!(...): assert_eq!(inventory.len(), 1);
BitQuan-main-19/crates/network/src/relay.rs:249:17: assert_eq/ne!(...): assert_eq!(inventory[0].inv_type, InvType::Tx);
BitQuan-main-19/crates/network/src/relay.rs:251:18: panic!(...): _ => panic!("Wrong message type"),
BitQuan-main-19/crates/network/src/relay.rs:257:17: assert_eq/ne!(...): assert_eq!(inventory.len(), 1);
BitQuan-main-19/crates/network/src/relay.rs:258:17: assert_eq/ne!(...): assert_eq!(inventory[0].inv_type, InvType::Block);
BitQuan-main-19/crates/network/src/relay.rs:260:18: panic!(...): _ => panic!("Wrong message type"),
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:27:39: unwrap(): let temp_dir = TempDir::new().unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:32:58: unwrap(): let mut store = RocksDBStore::open(&db_path).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:36:43: unwrap(): store.insert_block(block).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:48:72: unwrap(): let store = RocksDBStore::open_with_options(&db_path, options).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:49:39: unwrap(): let stats = store.get_stats().unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:51:9: assert_eq/ne!(...): assert_eq!(
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:55:9: assert_eq/ne!(...): assert_eq!(
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:63:39: unwrap(): let temp_dir = TempDir::new().unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:67:46: unwrap(): std::fs::create_dir_all(&backup_dir).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:71:58: unwrap(): let mut store = RocksDBStore::open(&db_path).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:73:39: unwrap(): store.insert_block(block).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:80:51: unwrap(): backup_path: Some(backup_dir.to_str().unwrap().to_string()),
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:84:73: unwrap(): let _store = RocksDBStore::open_with_options(&db_path, options).unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:88:14: unwrap(): .unwrap()
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:92:9: assert!(...): assert!(
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:100:39: unwrap(): let temp_dir = TempDir::new().unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:112:9: assert!(...): assert!(result.is_ok(), "Empty database should verify successfully");
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:114:28: unwrap(): let store = result.unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:115:39: unwrap(): let stats = store.get_stats().unwrap();
BitQuan-main-19/crates/storage/tests/recovery_tests.rs:116:9: assert_eq/ne!(...): assert_eq!(stats.height, 0);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:599:44: unwrap(): let temp_dir = tempfile::tempdir().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:600:61: unwrap(): let mut store = RocksDBStore::open(temp_dir.path()).unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:639:43: unwrap(): store.insert_block(block.clone()).unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:642:35: unwrap(): assert_eq!(store.height().unwrap(), 1);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:642:9: assert_eq/ne!(...): assert_eq!(store.height().unwrap(), 1);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:645:31: unwrap(): let tip = store.tip().unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:645:40: unwrap(): let tip = store.tip().unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:646:9: assert_eq/ne!(...): assert_eq!(tip.time, header.time);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:649:54: unwrap(): let retrieved = store.get_block_by_height(1).unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:649:63: unwrap(): let retrieved = store.get_block_by_height(1).unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:650:9: assert_eq/ne!(...): assert_eq!(retrieved.header.time, header.time);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:654:47: unwrap(): let tx = store.get_transaction(&txid).unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:654:56: unwrap(): let tx = store.get_transaction(&txid).unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:655:9: assert_eq/ne!(...): assert_eq!(tx.version, coinbase.version);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:660:44: unwrap(): let temp_dir = tempfile::tempdir().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:661:61: unwrap(): let mut store = RocksDBStore::open(temp_dir.path()).unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:667:40: unwrap(): store.put_utxo(outpoint, data).unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:670:50: unwrap(): let retrieved = store.get_utxo(outpoint).unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:670:59: unwrap(): let retrieved = store.get_utxo(outpoint).unwrap().unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:671:9: assert_eq/ne!(...): assert_eq!(retrieved, data);
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:674:37: unwrap(): store.delete_utxo(outpoint).unwrap();
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:677:42: unwrap(): assert!(store.get_utxo(outpoint).unwrap().is_none());
BitQuan-main-19/crates/storage/src/rocksdb_store.rs:677:9: assert!(...): assert!(store.get_utxo(outpoint).unwrap().is_none());
BitQuan-main-19/crates/common/src/logging.rs:67:9: assert_eq/ne!(...): assert_eq!(sanitize_for_log("hello\nworld"), "helloworld");
BitQuan-main-19/crates/common/src/logging.rs:68:9: assert_eq/ne!(...): assert_eq!(sanitize_for_log("foo\r\nbar"), "foobar");
BitQuan-main-19/crates/common/src/logging.rs:69:9: assert_eq/ne!(...): assert_eq!(sanitize_for_log("test\ttab"), "testtab");
BitQuan-main-19/crates/common/src/logging.rs:70:9: assert_eq/ne!(...): assert_eq!(sanitize_for_log("normal text"), "normal text");
BitQuan-main-19/crates/common/src/logging.rs:75:9: assert_eq/ne!(...): assert_eq!(mask_secret("super_secret_token", 4), "supe...oken");
BitQuan-main-19/crates/common/src/logging.rs:76:9: assert_eq/ne!(...): assert_eq!(mask_secret("short", 4), "***");
BitQuan-main-19/crates/common/src/logging.rs:77:9: assert_eq/ne!(...): assert_eq!(mask_secret("", 4), "***");
BitQuan-main-19/crates/common/src/logging.rs:84:9: assert!(...): assert!(fp.starts_with("sha256:"));
BitQuan-main-19/crates/common/src/logging.rs:85:9: assert_eq/ne!(...): assert_eq!(fp.len(), "sha256:".len() + 16); // 8 bytes = 16 hex chars
BitQuan-main-19/crates/common/src/logging.rs:91:9: assert!(...): assert!(redact_secrets(text).contains("[REDACTED_JWT]"));
BitQuan-main-19/crates/common/src/logging.rs:94:9: assert!(...): assert!(redact_secrets(text).contains("[REDACTED_KEY]"));
BitQuan-main-19/crates/wallet/INTEGRATION.md:140:44: unwrap(): let mut map = self.attempts.lock().unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:164:30: unwrap(): self.attempts.lock().unwrap().remove(keystore_path);
BitQuan-main-19/crates/wallet/INTEGRATION.md:172:39: unwrap(): let limiter = RATE_LIMITER.lock().unwrap()
BitQuan-main-19/crates/wallet/INTEGRATION.md:223:5: assert_eq/ne!(...): assert_eq!(original.ciphertext_b64, backup.ciphertext_b64);
BitQuan-main-19/crates/wallet/INTEGRATION.md:260:29: unwrap(): let dir = tempdir().unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:267:48: unwrap(): write_keystore_file_atomic(&path, &ks).unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:270:48: unwrap(): let loaded = read_keystore_file(&path).unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:271:61: unwrap(): let decrypted = decrypt_keystore(&loaded, password).unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:272:9: assert_eq/ne!(...): assert_eq!(decrypted, secret);
BitQuan-main-19/crates/wallet/INTEGRATION.md:275:83: unwrap(): let new_ks = rotate_keystore(&loaded, password, "new-pass", 8*1024, 1, 1).unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:276:52: unwrap(): write_keystore_file_atomic(&path, &new_ks).unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:279:50: unwrap(): let final_ks = read_keystore_file(&path).unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:280:64: unwrap(): let final_pt = decrypt_keystore(&final_ks, "new-pass").unwrap();
BitQuan-main-19/crates/wallet/INTEGRATION.md:281:9: assert_eq/ne!(...): assert_eq!(final_pt, secret);
BitQuan-main-19/crates/wallet/INTEGRATION.md:284:9: assert!(...): assert!(decrypt_keystore(&final_ks, password).is_err());
BitQuan-main-19/crates/wallet/README.md:60:6: expect(...): .expect("decryption failed");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:18:10: expect(...): .expect("decrypt with old password should succeed");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:19:5: assert_eq/ne!(...): assert_eq!(decrypted, plaintext);
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:23:10: expect(...): .expect("password rotation should succeed");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:27:5: assert!(...): assert!(
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:34:50: expect(...): decrypt_keystore(&rotated, new_password).expect("decrypt with new password should succeed");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:35:5: assert_eq/ne!(...): assert_eq!(decrypted_new, plaintext);
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:40:25: expect(...): let dir = tempdir().expect("temp dir");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:49:35: expect(...): let json = keystore.to_json().expect("serialize");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:50:29: expect(...): fs::write(&path, &json).expect("write file");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:53:49: expect(...): let loaded_json = fs::read_to_string(&path).expect("read file");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:54:67: expect(...): let loaded: KeystoreFile = serde_json::from_str(&loaded_json).expect("deserialize");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:55:72: expect(...): let rotated = rotate_keystore(&loaded, old_pw, new_pw, 8192, 1, 1).expect("rotate");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:58:42: expect(...): let rotated_json = rotated.to_json().expect("serialize rotated");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:59:37: expect(...): fs::write(&path, &rotated_json).expect("write rotated");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:62:48: expect(...): let final_json = fs::read_to_string(&path).expect("read final");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:63:68: expect(...): let final_ks: KeystoreFile = serde_json::from_str(&final_json).expect("deserialize final");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:64:57: expect(...): let decrypted = decrypt_keystore(&final_ks, new_pw).expect("decrypt final");
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:65:5: assert_eq/ne!(...): assert_eq!(decrypted, data);
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:79:5: assert!(...): assert!(
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:94:91: unwrap(): keystore = rotate_keystore(&keystore, passwords[i], passwords[i + 1], 8192, 1, 1).unwrap();
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:97:71: unwrap(): let decrypted = decrypt_keystore(&keystore, passwords[i + 1]).unwrap();
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:98:9: assert_eq/ne!(...): assert_eq!(decrypted, data);
BitQuan-main-19/crates/wallet/tests/password_rotation_tests.rs:102:9: assert!(...): assert!(old_result.is_err(), "old password {} should not work", i);
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:13:10: expect(...): .expect("backup creation should succeed");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:16:45: expect(...): let restored = backup.restore(password).expect("restore should succeed");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:18:5: assert_eq/ne!(...): assert_eq!(restored, wallet_data);
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:23:25: expect(...): let dir = tempdir().expect("temp dir");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:31:10: expect(...): .expect("backup creation");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:32:24: expect(...): backup.save(&path).expect("save should succeed");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:35:44: expect(...): let loaded = WalletBackup::load(&path).expect("load should succeed");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:36:45: expect(...): let restored = loaded.restore(password).expect("restore should succeed");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:38:5: assert_eq/ne!(...): assert_eq!(restored, wallet_data);
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:49:10: expect(...): .expect("backup creation");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:53:5: assert!(...): assert!(result.is_err(), "restore with wrong password should fail");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:63:10: expect(...): .expect("mainnet backup");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:64:5: assert_eq/ne!(...): assert_eq!(backup_main.network, Network::Mainnet);
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:65:55: expect(...): let restored_main = backup_main.restore(password).expect("restore mainnet");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:66:5: assert_eq/ne!(...): assert_eq!(restored_main, wallet_data);
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:70:76: expect(...): WalletBackup::create(wallet_data, password, Network::Devnet, None).expect("devnet backup");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:71:5: assert_eq/ne!(...): assert_eq!(backup_dev.network, Network::Devnet);
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:72:53: expect(...): let restored_dev = backup_dev.restore(password).expect("restore devnet");
BitQuan-main-19/crates/wallet/tests/backup_restore_tests.rs:73:5: assert_eq/ne!(...): assert_eq!(restored_dev, wallet_data);
BitQuan-main-19/crates/wallet/examples/multisig_demo.rs:19:10: expect(...): .expect("Failed to create config");
BitQuan-main-19/crates/wallet/examples/multisig_demo.rs:42:10: expect(...): .expect("Failed to add Alice's signature");
BitQuan-main-19/crates/wallet/examples/multisig_demo.rs:62:10: expect(...): .expect("Failed to add Bob's signature");
BitQuan-main-19/crates/wallet/examples/multisig_demo.rs:78:10: expect(...): .expect("Failed to finalize");
BitQuan-main-19/crates/wallet/examples/multisig_demo.rs:82:24: expect(...): finalized.verify().expect("Verification failed");
BitQuan-main-19/crates/wallet/examples/multisig_demo.rs:123:61: expect(...): let cfg = MultisigConfig::new(required, keys, None).expect("Failed to create config");
BitQuan-main-19/crates/wallet/src/multisig.rs:448:89: unwrap(): let config = MultisigConfig::new(2, sample_pubkeys(), Some("Test".to_string())).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:449:9: assert_eq/ne!(...): assert_eq!(config.required_sigs, 2);
BitQuan-main-19/crates/wallet/src/multisig.rs:450:9: assert_eq/ne!(...): assert_eq!(config.total_signers, 3);
BitQuan-main-19/crates/wallet/src/multisig.rs:451:9: assert_eq/ne!(...): assert_eq!(config.config_type(), "2-of-3");
BitQuan-main-19/crates/wallet/src/multisig.rs:458:9: assert!(...): assert!(result.is_err());
BitQuan-main-19/crates/wallet/src/multisig.rs:462:9: assert!(...): assert!(result.is_err());
BitQuan-main-19/crates/wallet/src/multisig.rs:466:9: assert!(...): assert!(result.is_err());
BitQuan-main-19/crates/wallet/src/multisig.rs:471:9: assert!(...): assert!(result.is_err());
BitQuan-main-19/crates/wallet/src/multisig.rs:476:70: unwrap(): let config1 = MultisigConfig::new(2, sample_pubkeys(), None).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:477:70: unwrap(): let config2 = MultisigConfig::new(2, sample_pubkeys(), None).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:480:9: assert_eq/ne!(...): assert_eq!(config1.address(), config2.address());
BitQuan-main-19/crates/wallet/src/multisig.rs:483:70: unwrap(): let config3 = MultisigConfig::new(3, sample_pubkeys(), None).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:484:9: assert_eq/ne!(...): assert_ne!(config1.address(), config3.address());
BitQuan-main-19/crates/wallet/src/multisig.rs:489:69: unwrap(): let config = MultisigConfig::new(2, sample_pubkeys(), None).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:490:9: assert!(...): assert!(config.is_signer("pubkey1"));
BitQuan-main-19/crates/wallet/src/multisig.rs:491:9: assert!(...): assert!(config.is_signer("pubkey2"));
BitQuan-main-19/crates/wallet/src/multisig.rs:492:9: assert!(...): assert!(config.is_signer("pubkey3"));
BitQuan-main-19/crates/wallet/src/multisig.rs:493:9: assert!(...): assert!(!config.is_signer("pubkey4"));
BitQuan-main-19/crates/wallet/src/multisig.rs:498:69: unwrap(): let config = MultisigConfig::new(2, sample_pubkeys(), None).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:504:9: assert_eq/ne!(...): assert_eq!(pending.tx_data, hex::encode(tx_data));
BitQuan-main-19/crates/wallet/src/multisig.rs:505:9: assert_eq/ne!(...): assert_eq!(pending.signatures.len(), 0);
BitQuan-main-19/crates/wallet/src/multisig.rs:506:9: assert!(...): assert!(!pending.is_complete());
BitQuan-main-19/crates/wallet/src/multisig.rs:511:69: unwrap(): let config = MultisigConfig::new(2, sample_pubkeys(), None).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:518:61: unwrap(): wallet.add_signature(&mut pending, "pubkey1", sig1).unwrap();
BitQuan-main-19/crates/wallet/src/multisig.rs:519:9: assert_eq/ne!(...): assert_eq!(pending.signature_count(), 1);
BitQuan-main-19/crates/wallet/src/multisig.rs:520:9: assert!(...): assert!(!pending.is_complete());
BitQuan-main-19/crates/wallet/src/multisig.rs:524:61: unwrap(): wallet.add_signature(&mut pending, "pubkey2", sig2).unwrap();
